Date,Fighter,DraftKings,BetMGM,Caesars,BetRivers,FanDuel,BetWay,DraftKings_decimal,BetMGM_decimal,Caesars_decimal,BetRivers_decimal,FanDuel_decimal,BetWay_decimal,mean_odds,DraftKings_vig,DraftKings_novig,BetMGM_vig,BetMGM_novig,Caesars_vig,Caesars_novig,BetRivers_vig,BetRivers_novig,FanDuel_vig,FanDuel_novig,BetWay_vig,BetWay_novig,mean_odds_vig,mean_odds_novig
,,,,,,,,,,,,,,,0.2878,1.75,0.2896,1.78,0.2817,1.74,0.3074,1.74,,,,,0.2914,1.75
,,,,,,,,,,,,,,,0.2878,2.33,0.2896,2.28,0.2817,2.35,0.3074,2.35,,,,,0.2914,2.33
,,,,,,,,,,,,,,,-0.2143,1.57,-0.2561,1.55,-0.1646,1.63,-0.1923,1.62,,,,,-0.2088,1.59
,,,,,,,,,,,,,,,-0.2143,2.75,-0.2561,2.83,-0.1646,2.59,-0.1923,2.62,,,,,-0.2088,2.7
,,,,,,,,,,,,,,,0.1948,1.55,0.1817,1.52,0.1898,1.62,0.1797,1.6,,,,,0.1853,1.57
,,,,,,,,,,,,,,,0.1948,2.81,0.1817,2.91,0.1898,2.62,0.1797,2.65,,,,,0.1853,2.74
,,,,,,,,,,,,,,,0.25,2.0,0.2863,2.02,0.1802,1.97,0.2197,2.02,,,,,0.2327,2.0
,,,,,,,,,,,,,,,0.25,2.0,0.2863,1.98,0.1802,2.03,0.2197,1.98,,,,,0.2327,2.0
,,,,,,,,,,,,,,,-0.2954,1.63,-0.3624,1.62,-0.2421,1.59,-0.2986,1.61,,,,,-0.3023,1.61
,,,,,,,,,,,,,,,-0.2954,2.59,-0.3624,2.61,-0.2421,2.69,-0.2986,2.63,,,,,-0.3023,2.63
,,,,,,,,,,,,,,,0.0987,1.41,0.0922,1.38,0.103,1.38,0.0889,1.39,,,,,0.0955,1.39
,,,,,,,,,,,,,,,0.0987,3.46,0.0922,3.66,0.103,3.64,0.0889,3.54,,,,,0.0955,3.57
,,,,,,,,,,,,,,,0.5105,2.05,0.5038,2.02,0.5211,2.02,0.5045,2.05,,,,,0.5099,2.03
,,,,,,,,,,,,,,,0.5105,1.95,0.5038,1.99,0.5211,1.98,0.5045,1.96,,,,,0.5099,1.97
,,,,,,,,,,,,,,,-0.2068,2.86,-0.2638,2.58,-0.1587,2.94,-0.188,2.84,,,,,-0.2074,2.79
,,,,,,,,,,,,,,,-0.2068,1.54,-0.2638,1.63,-0.1587,1.51,-0.188,1.54,,,,,-0.2074,1.56
,,,,,,,,,,,,,,,0.235,2.28,0.3009,2.2,0.1667,2.33,0.2406,2.36,,,,,0.2333,2.29
,,,,,,,,,,,,,,,0.235,1.78,0.3009,1.83,0.1667,1.75,0.2406,1.74,,,,,0.2333,1.77
,,,,,,,,,,,,,,,-0.3651,1.78,-0.3964,1.81,-0.3299,1.76,-0.381,1.86,,,,,-0.3693,1.8
,,,,,,,,,,,,,,,-0.3651,2.29,-0.3964,2.23,-0.3299,2.31,-0.381,2.17,,,,,-0.3693,2.25
,,,,,,,,,,,,,,,0.0549,1.37,0.047,1.36,0.0376,1.38,0.0549,1.37,,,,,0.0485,1.37
,,,,,,,,,,,,,,,0.0549,3.69,0.047,3.77,0.0376,3.63,0.0549,3.69,,,,,0.0485,3.7
,,,,,,,,,,,,,,,0.2409,1.61,0.7342,2.27,0.2238,1.59,0.204,1.57,,,,,0.2906,1.68
,,,,,,,,,,,,,,,0.2409,2.63,0.7342,1.79,0.2238,2.69,0.204,2.77,,,,,0.2906,2.47
,,,,,,,,,,,,,,,0.074,1.85,-0.4417,8.82,0.075,1.8,0.0935,1.77,,,,,-0.3229,3.52
,,,,,,,,,,,,,,,0.074,2.18,-0.4417,1.13,0.075,2.26,0.0935,2.3,,,,,-0.3229,1.4
,,,,,,,,,,,,,,,0.0431,1.83,0.0343,1.89,0.0576,1.82,0.0576,1.82,,,,,0.0477,1.84
,,,,,,,,,,,,,,,0.0431,2.21,0.0343,2.12,0.0576,2.22,0.0576,2.22,,,,,0.0477,2.19
,,,,,,,,,,,,,,,-0.0036,1.69,-0.041,1.68,-0.0264,1.67,-0.0019,1.72,,,,,-0.0186,1.69
,,,,,,,,,,,,,,,-0.0036,2.44,-0.041,2.47,-0.0264,2.48,-0.0019,2.4,,,,,-0.0186,2.45
,,,,,,,,,,,,,,,0.3118,2.03,0.3158,2.01,0.3203,2.02,0.3132,2.07,,,,,0.3151,2.04
,,,,,,,,,,,,,,,0.3118,1.97,0.3158,1.99,0.3203,1.98,0.3132,1.93,,,,,0.3151,1.97
,,,,,,,,,,,,,,,-0.0242,2.52,-0.0748,2.44,-0.034,2.51,-0.055,2.6,,,,,-0.0477,2.52
,,,,,,,,,,,,,,,-0.0242,1.66,-0.0748,1.69,-0.034,1.66,-0.055,1.63,,,,,-0.0477,1.66
,,,,,,,,,,,,,,,0.217,2.62,0.2463,2.49,0.2281,2.58,0.2115,2.54,,,,,0.2253,2.56
,,,,,,,,,,,,,,,0.217,1.62,0.2463,1.67,0.2281,1.63,0.2115,1.65,,,,,0.2253,1.64
,,,,,,,,,,,,,,,0.0173,3.36,0.0033,3.41,0.0084,3.43,0.022,3.32,,,,,0.0126,3.38
,,,,,,,,,,,,,,,0.0173,1.42,0.0033,1.41,0.0084,1.41,0.022,1.43,,,,,0.0126,1.42
,,,,,,,,,,,,,,,-0.0399,2.83,-0.0455,2.86,-0.0131,2.96,-0.0455,2.86,,,,,-0.0363,2.88
,,,,,,,,,,,,,,,-0.0399,1.55,-0.0455,1.54,-0.0131,1.51,-0.0455,1.54,,,,,-0.0363,1.53
,,,,,,,,,,,,,,,-0.2527,1.72,-0.2374,1.82,-0.2667,1.83,-0.2447,1.79,,,,,-0.2511,1.79
,,,,,,,,,,,,,,,-0.2527,2.39,-0.2374,2.23,-0.2667,2.2,-0.2447,2.27,,,,,-0.2511,2.27
,,,,,,,,,,,,,,,0.3255,1.79,0.3199,1.82,0.2957,1.81,0.2957,1.81,,,,,0.309,1.81
,,,,,,,,,,,,,,,0.3255,2.27,0.3199,2.22,0.2957,2.23,0.2957,2.23,,,,,0.309,2.24
,,,,,,,,,,,,,,,0.0622,2.24,0.0381,2.33,0.0476,2.2,0.0576,2.22,,,,,0.0509,2.25
,,,,,,,,,,,,,,,0.0622,1.81,0.0381,1.75,0.0476,1.83,0.0576,1.82,,,,,0.0509,1.8
,,,,,,,,,,,,,,,-0.1862,1.78,-0.1558,1.87,-0.1667,1.75,-0.1238,1.84,,,,,-0.1595,1.81
,,,,,,,,,,,,,,,-0.1862,2.28,-0.1558,2.14,-0.1667,2.33,-0.1238,2.19,,,,,-0.1595,2.24
,,,,,,,,,,,,,,,0.4685,2.1,0.443,2.22,0.4696,2.12,0.4062,2.21,,,,,0.4456,2.16
,,,,,,,,,,,,,,,0.4685,1.91,0.443,1.82,0.4696,1.9,0.4062,1.83,,,,,0.4456,1.86
,,,,,,,,,,,,,,,-0.2143,2.75,-0.2707,2.99,-0.2222,2.8,-0.2143,2.75,,,,,-0.2316,2.82
,,,,,,,,,,,,,,,-0.2143,1.57,-0.2707,1.5,-0.2222,1.56,-0.2143,1.57,,,,,-0.2316,1.55
,,,,,,,,,,,,,,,0.1966,2.15,0.1935,2.16,0.1925,2.15,0.2092,2.18,,,,,0.1979,2.16
,,,,,,,,,,,,,,,0.1966,1.87,0.1935,1.86,0.1925,1.87,0.2092,1.85,,,,,0.1979,1.86
,,,,,,,,,,,,,,,-0.0833,2.2,-0.1402,2.17,-0.0833,2.2,-0.1421,2.25,,,,,-0.1133,2.2
,,,,,,,,,,,,,,,-0.0833,1.83,-0.1402,1.86,-0.0833,1.83,-0.1421,1.8,,,,,-0.1133,1.83
,,,,,,,,,,,,,,,-0.0077,1.76,-0.0084,1.74,-0.0243,1.76,0.0033,1.73,,,,,-0.0094,1.74
,,,,,,,,,,,,,,,-0.0077,2.32,-0.0084,2.36,-0.0243,2.32,0.0033,2.38,,,,,-0.0094,2.35
,,,,,,,,,,,,,,,0.3194,2.11,0.3303,2.14,0.3354,2.15,0.3156,2.12,,,,,0.3251,2.13
,,,,,,,,,,,,,,,0.3194,1.9,0.3303,1.88,0.3354,1.87,0.3156,1.89,,,,,0.3251,1.88
,,,,,,,,,,,,,,,0.0439,2.87,0.0045,3.01,0.0172,2.8,0.002,2.88,,,,,0.0163,2.89
,,,,,,,,,,,,,,,0.0439,1.53,0.0045,1.5,0.0172,1.56,0.002,1.53,,,,,0.0163,1.53
,,,,,,,,,,,,,,,0.1254,2.93,0.1029,3.0,0.1353,2.84,0.1336,2.97,,,,,0.1239,2.93
,,,,,,,,,,,,,,,0.1254,1.52,0.1029,1.5,0.1353,1.54,0.1336,1.51,,,,,0.1239,1.52
,,,,,,,,,,,,,,,-0.3144,2.19,-0.3352,2.16,-0.2774,2.24,-0.3575,2.18,,,,,-0.3225,2.19
,,,,,,,,,,,,,,,-0.3144,1.84,-0.3352,1.86,-0.2774,1.81,-0.3575,1.84,,,,,-0.3225,1.84
,,,,,,,,,,,,,,,-0.1458,1.26,-0.1584,1.24,-0.1646,1.28,-0.1389,1.24,,,,,-0.1526,1.25
,,,,,,,,,,,,,,,-0.1458,4.91,-0.1584,5.22,-0.1646,4.59,-0.1389,5.17,,,,,-0.1526,4.97
,,,,,,,,,,,,,,,0.3221,1.52,0.3276,1.51,0.3347,1.53,0.3534,1.54,,,,,0.3342,1.53
,,,,,,,,,,,,,,,0.3221,2.92,0.3276,2.95,0.3347,2.87,0.3534,2.84,,,,,0.3342,2.9
,,,,,,,,,,,,,,,0.3095,2.2,0.291,2.18,0.2758,2.19,0.2957,2.23,,,,,0.2928,2.2
,,,,,,,,,,,,,,,0.3095,1.83,0.291,1.85,0.2758,1.84,0.2957,1.81,,,,,0.2928,1.83
,,,,,,,,,,,,,,,0.0334,3.05,0.0444,3.07,0.0629,2.92,0.023,3.07,,,,,0.0405,3.03
,,,,,,,,,,,,,,,0.0334,1.49,0.0444,1.48,0.0629,1.52,0.023,1.48,,,,,0.0405,1.49
,,,,,,,,,,,,,,,0.0238,2.87,0.03,3.07,0.0334,3.05,0.0516,2.94,,,,,0.0342,2.98
,,,,,,,,,,,,,,,0.0238,1.54,0.03,1.48,0.0334,1.49,0.0516,1.51,,,,,0.0342,1.5
,,,,,,,,,,,,,,,0.0603,2.76,0.0095,2.91,0.0581,2.91,0.002,2.88,,,,,0.0315,2.86
,,,,,,,,,,,,,,,0.0603,1.57,0.0095,1.52,0.0581,1.52,0.002,1.53,,,,,0.0315,1.54
,,,,,,,,,,,,,,,-0.1226,2.33,-0.1262,2.31,-0.0808,2.53,-0.092,2.38,,,,,-0.1066,2.38
,,,,,,,,,,,,,,,-0.1226,1.75,-0.1262,1.77,-0.0808,1.65,-0.092,1.73,,,,,-0.1066,1.72
,,,,,,,,,,,,,,,0.2902,2.35,0.3157,2.41,0.2692,2.54,0.2616,2.4,,,,,0.2831,2.42
,,,,,,,,,,,,,,,0.2902,1.74,0.3157,1.71,0.2692,1.65,0.2616,1.72,,,,,0.2831,1.7
,,,,,,,,,,,,,,,-0.4597,1.76,-0.5177,1.76,-0.4749,1.79,-0.4701,1.72,,,,,-0.4817,1.76
,,,,,,,,,,,,,,,-0.4597,2.32,-0.5177,2.32,-0.4749,2.27,-0.4701,2.38,,,,,-0.4817,2.32
,,,,,,,,,,,,,,,0.1475,1.4,0.1458,1.38,0.1423,1.39,0.1138,1.36,,,,,0.1368,1.38
,,,,,,,,,,,,,,,0.1475,3.5,0.1458,3.67,0.1423,3.54,0.1138,3.79,,,,,0.1368,3.62
,,,,,,,,,,,,,,,0.5038,2.0,0.4933,2.05,0.4872,2.02,0.4872,1.98,,,,,0.4926,2.01
,,,,,,,,,,,,,,,0.5038,2.0,0.4933,1.96,0.4872,1.98,0.4872,2.02,,,,,0.4926,1.99
,,,,,,,,,,,,,,,0.1275,3.83,0.2393,4.46,0.1227,3.7,0.1551,3.75,,,,,0.1573,3.92
,,,,,,,,,,,,,,,0.1275,1.35,0.2393,1.29,0.1227,1.37,0.1551,1.36,,,,,0.1573,1.34
,,,,,,,,,,,,,,,-0.1242,3.94,-0.2865,7.13,-0.1242,3.94,-0.1789,4.11,,,,,-0.1984,4.81
,,,,,,,,,,,,,,,-0.1242,1.34,-0.2865,1.16,-0.1242,1.34,-0.1789,1.32,,,,,-0.1984,1.26
,,,,,,,,,,,,,,,-0.1098,2.23,-0.0919,2.12,-0.0872,2.28,-0.0781,2.18,,,,,-0.0924,2.2
,,,,,,,,,,,,,,,-0.1098,1.82,-0.0919,1.89,-0.0872,1.78,-0.0781,1.84,,,,,-0.0924,1.83
,,,,,,,,,,,,,,,-0.1525,1.51,-0.1493,1.51,-0.1505,1.55,-0.1587,1.51,,,,,-0.153,1.52
,,,,,,,,,,,,,,,-0.1525,2.97,-0.1493,2.98,-0.1505,2.8,-0.1587,2.94,,,,,-0.153,2.92
,,,,,,,,,,,,,,,0.4359,1.87,0.4333,1.89,0.4055,1.87,0.4228,1.85,,,,,0.4242,1.87
,,,,,,,,,,,,,,,0.4359,2.15,0.4333,2.12,0.4055,2.15,0.4228,2.18,,,,,0.4242,2.15
,,,,,,,,,,,,,,,-0.0126,2.52,-0.0882,2.52,-0.0186,2.45,-0.0159,2.58,,,,,-0.0351,2.52
,,,,,,,,,,,,,,,-0.0126,1.66,-0.0882,1.66,-0.0186,1.69,-0.0159,1.63,,,,,-0.0351,1.66
,,,,,,,,,,,,,,,0.2124,2.49,0.2421,2.53,0.2115,2.54,0.1797,2.65,,,,,0.2106,2.55
,,,,,,,,,,,,,,,0.2124,1.67,0.2421,1.65,0.2115,1.65,0.1797,1.6,,,,,0.2106,1.64
,,,,,,,,,,,,,,,-0.0601,2.91,-0.0608,3.24,-0.0323,3.0,-0.0256,3.17,,,,,-0.0458,3.08
,,,,,,,,,,,,,,,-0.0601,1.52,-0.0608,1.45,-0.0323,1.5,-0.0256,1.46,,,,,-0.0458,1.48
,,,,,,,,,,,,,,,-0.1199,2.07,-0.1599,2.13,-0.1107,2.05,-0.1852,2.2,,,,,-0.1456,2.11
,,,,,,,,,,,,,,,-0.1199,1.94,-0.1599,1.88,-0.1107,1.96,-0.1852,1.83,,,,,-0.1456,1.9
,,,,,,,,,,,,,,,0.3645,2.29,0.3704,2.3,0.368,2.28,0.3716,2.28,,,,,0.3686,2.29
,,,,,,,,,,,,,,,0.3645,1.77,0.3704,1.77,0.368,1.78,0.3716,1.78,,,,,0.3686,1.78
,,,,,,,,,,,,,,,-0.1363,3.02,-0.1416,3.26,-0.1587,2.94,-0.1329,3.03,,,,,-0.1431,3.06
,,,,,,,,,,,,,,,-0.1363,1.49,-0.1416,1.44,-0.1587,1.51,-0.1329,1.49,,,,,-0.1431,1.48
,,,,,,,,,,,,,,,0.2169,2.56,0.1607,2.6,0.1944,2.39,0.1905,2.5,,,,,0.1895,2.51
,,,,,,,,,,,,,,,0.2169,1.64,0.1607,1.62,0.1944,1.72,0.1905,1.67,,,,,0.1895,1.66
,,,,,,,,,,,,,,,0.2086,3.93,0.2288,3.75,0.2408,3.41,0.2424,3.73,,,,,0.2288,3.7
,,,,,,,,,,,,,,,0.2086,1.34,0.2288,1.36,0.2408,1.41,0.2424,1.37,,,,,0.2288,1.37
,,,,,,,,,,,,,,,-0.3802,4.18,-0.3641,4.51,-0.3571,3.86,-0.3571,4.5,,,,,-0.3656,4.26
,,,,,,,,,,,,,,,-0.3802,1.31,-0.3641,1.28,-0.3571,1.35,-0.3571,1.29,,,,,-0.3656,1.31
,,,,,,,,,,,,,,,-0.1947,1.39,-0.2313,1.41,-0.1905,1.42,-0.2222,1.4,,,,,-0.2101,1.4
,,,,,,,,,,,,,,,-0.1947,3.54,-0.2313,3.46,-0.1905,3.4,-0.2222,3.5,,,,,-0.2101,3.48
,,,,,,,,,,,,,,,0.4819,1.81,0.4733,1.8,0.4536,1.82,0.4863,1.81,,,,,0.4736,1.81
,,,,,,,,,,,,,,,0.4819,2.24,0.4733,2.25,0.4536,2.22,0.4863,2.23,,,,,0.4736,2.24
,,,,,,,,,,,,,,,-0.0522,2.44,-0.0504,2.47,-0.0363,2.36,-0.0482,2.57,,,,,-0.0474,2.46
,,,,,,,,,,,,,,,-0.0522,1.7,-0.0504,1.68,-0.0363,1.73,-0.0482,1.64,,,,,-0.0474,1.69
,,,,,,,,,,,,,,,-0.1016,1.73,-0.1507,1.78,-0.0652,1.87,-0.1534,1.78,,,,,-0.12,1.79
,,,,,,,,,,,,,,,-0.1016,2.36,-0.1507,2.28,-0.0652,2.15,-0.1534,2.29,,,,,-0.12,2.27
,,,,,,,,,,,,,,,0.2611,1.8,0.284,1.93,0.2025,1.94,0.2878,1.93,,,,,0.2566,1.9
,,,,,,,,,,,,,,,0.2611,2.24,0.284,2.08,0.2025,2.07,0.2878,2.07,,,,,0.2566,2.11
,,,,,,,,,,,,,,,0.0682,2.14,-0.0016,2.36,0.0576,2.22,0.0033,2.38,,,,,0.0294,2.27
,,,,,,,,,,,,,,,0.0682,1.88,-0.0016,1.74,0.0576,1.82,0.0033,1.73,,,,,0.0294,1.79
,,,,,,,,,,,,,,,-0.0266,2.02,-0.1097,1.92,-0.0238,2.05,-0.1019,1.89,,,,,-0.0684,1.97
,,,,,,,,,,,,,,,-0.0266,1.98,-0.1097,2.08,-0.0238,1.95,-0.1019,2.13,,,,,-0.0684,2.04
,,,,,,,,,,,,,,,0.2698,2.29,0.3177,2.15,0.2549,2.26,0.3156,2.12,,,,,0.2878,2.2
,,,,,,,,,,,,,,,0.2698,1.78,0.3177,1.87,0.2549,1.79,0.3156,1.89,,,,,0.2878,1.83
,,,,,,,,,,,,,,,-0.3095,2.07,-0.3073,2.06,-0.2915,2.05,-0.3031,2.0,,,,,-0.3031,2.05
,,,,,,,,,,,,,,,-0.3095,1.93,-0.3073,1.94,-0.2915,1.95,-0.3031,2.0,,,,,-0.3031,1.95
,,,,,,,,,,,,,,,0.3889,2.0,0.3514,1.99,0.3889,2.0,0.3889,2.0,,,,,0.3793,2.0
,,,,,,,,,,,,,,,0.3889,2.0,0.3514,2.01,0.3889,2.0,0.3889,2.0,,,,,0.3793,2.0
,,,,,,,,,,,,,,,-0.2507,2.1,-0.2477,2.05,-0.2197,2.15,-0.2349,2.2,,,,,-0.2389,2.12
,,,,,,,,,,,,,,,-0.2507,1.91,-0.2477,1.96,-0.2197,1.87,-0.2349,1.84,,,,,-0.2389,1.89
,,,,,,,,,,,,,,,0.3578,2.08,0.3578,2.08,0.3314,2.09,0.3274,2.1,,,,,0.3434,2.09
,,,,,,,,,,,,,,,0.3578,1.93,0.3578,1.93,0.3314,1.92,0.3274,1.91,,,,,0.3434,1.92
,,,,,,,,,,,,,,,0.0591,3.07,0.0349,3.08,0.0629,2.92,0.0627,3.05,,,,,0.0545,3.03
,,,,,,,,,,,,,,,0.0591,1.48,0.0349,1.48,0.0629,1.52,0.0627,1.49,,,,,0.0545,1.49
,,,,,,,,,,,,,,,0.1026,3.31,0.1094,3.26,0.0852,3.26,0.1026,3.31,,,,,0.0998,3.28
,,,,,,,,,,,,,,,0.1026,1.43,0.1094,1.44,0.0852,1.44,0.1026,1.43,,,,,0.0998,1.44
,,,,,,,,,,,,,,,-0.2002,2.84,-0.226,2.82,-0.1696,2.86,-0.2381,2.67,,,,,-0.2097,2.8
,,,,,,,,,,,,,,,-0.2002,1.54,-0.226,1.55,-0.1696,1.54,-0.2381,1.6,,,,,-0.2097,1.56
,,,,,,,,,,,,,,,0.1272,2.12,0.1153,2.06,0.1393,2.11,0.1628,2.0,,,,,0.1353,2.07
,,,,,,,,,,,,,,,0.1272,1.89,0.1153,1.94,0.1393,1.9,0.1628,2.0,,,,,0.1353,1.93
,,,,,,,,,,,,,,,0.0795,2.38,0.0999,2.38,0.1081,2.44,0.1131,2.34,,,,,0.0999,2.38
,,,,,,,,,,,,,,,0.0795,1.73,0.0999,1.73,0.1081,1.7,0.1131,1.75,,,,,0.0999,1.72
,,,,,,,,,,,,,,,0.12,2.63,0.0962,2.7,0.0944,2.74,0.0944,2.74,,,,,0.101,2.7
,,,,,,,,,,,,,,,0.12,1.61,0.0962,1.59,0.0944,1.58,0.0944,1.58,,,,,0.101,1.59
,,,,,,,,,,,,,,,-0.2818,1.99,-0.2907,2.01,-0.2727,2.0,-0.2879,2.04,,,,,-0.2835,2.01
,,,,,,,,,,,,,,,-0.2818,2.01,-0.2907,1.99,-0.2727,2.0,-0.2879,1.96,,,,,-0.2835,1.99
,,,,,,,,,,,,,,,0.3194,1.9,0.3339,1.96,0.3156,1.89,0.3014,1.91,,,,,0.3172,1.92
,,,,,,,,,,,,,,,0.3194,2.11,0.3339,2.04,0.3156,2.12,0.3014,2.1,,,,,0.3172,2.09
,,,,,,,,,,,,,,,0.0666,2.51,0.0096,2.62,0.0717,2.46,0.0589,2.51,,,,,0.0507,2.53
,,,,,,,,,,,,,,,0.0666,1.66,0.0096,1.62,0.0717,1.68,0.0589,1.66,,,,,0.0507,1.65
,,,,,,,,,,,,,,,0.2212,2.99,0.2103,2.9,0.2167,2.92,0.2,3.0,,,,,0.2119,2.95
,,,,,,,,,,,,,,,0.2212,1.5,0.2103,1.52,0.2167,1.52,0.2,1.5,,,,,0.2119,1.51
,,,,,,,,,,,,,,,-0.0266,4.09,-0.0042,4.08,-0.0147,3.94,-0.0147,3.94,,,,,-0.0152,4.01
,,,,,,,,,,,,,,,-0.0266,1.32,-0.0042,1.32,-0.0147,1.34,-0.0147,1.34,,,,,-0.0152,1.33
,,,,,,,,,,,,,,,-0.0159,3.1,-0.0435,3.3,-0.0238,3.03,-0.0387,3.12,,,,,-0.0311,3.14
,,,,,,,,,,,,,,,-0.0159,1.48,-0.0435,1.43,-0.0238,1.49,-0.0387,1.47,,,,,-0.0311,1.47
,,,,,,,,,,,,,,,-0.1885,1.97,-0.2452,2.02,-0.2154,1.96,-0.248,1.97,,,,,-0.2251,1.98
,,,,,,,,,,,,,,,-0.1885,2.03,-0.2452,1.98,-0.2154,2.04,-0.248,2.03,,,,,-0.2251,2.02
,,,,,,,,,,,,,,,0.1536,1.76,0.1341,1.72,0.1667,1.75,0.1667,1.75,,,,,0.155,1.75
,,,,,,,,,,,,,,,0.1536,2.31,0.1341,2.38,0.1667,2.33,0.1667,2.33,,,,,0.155,2.34
,,,,,,,,,,,,,,,-0.127,1.57,-0.1573,1.49,-0.1111,1.6,-0.1368,1.55,,,,,-0.1344,1.55
,,,,,,,,,,,,,,,-0.127,2.75,-0.1573,3.03,-0.1111,2.67,-0.1368,2.81,,,,,-0.1344,2.81
,,,,,,,,,,,,,,,0.2878,1.75,0.322,1.73,0.2857,1.8,0.2908,1.76,,,,,0.2961,1.76
,,,,,,,,,,,,,,,0.2878,2.33,0.322,2.37,0.2857,2.25,0.2908,2.32,,,,,0.2961,2.32
,,,,,,,,,,,,,,,0.0,,-0.0242,2.03,-0.0122,2.02,0.0,,,,,,-0.0092,2.01
,,,,,,,,,,,,,,,0.0,,-0.0242,1.97,-0.0122,1.98,0.0,,,,,,-0.0092,1.99
,,,,,,,,,,,,,,,0.0556,1.9,-0.015,1.8,0.0556,1.9,0.0317,1.86,,,,,0.0306,1.86
,,,,,,,,,,,,,,,0.0556,2.11,-0.015,2.25,0.0556,2.11,0.0317,2.17,,,,,0.0306,2.16
,,,,,,,,,,,,,,,0.1775,2.13,0.2159,2.02,0.1767,2.12,0.1838,2.04,,,,,0.1876,2.08
,,,,,,,,,,,,,,,0.1775,1.88,0.2159,1.98,0.1767,1.89,0.1838,1.97,,,,,0.1876,1.93
,,,,,,,,,,,,,,,-0.1745,1.94,-0.2254,1.81,-0.1556,1.9,-0.1739,1.86,,,,,-0.1838,1.88
