Event Name,Event Link,Location,Date,Fight Link,Fighter_R,Fighter_B,Winner,Fighter_B_KD,Fighter_R_KD,Fighter_B_STR,Fighter_R_STR,Fighter_B_TD,Fighter_R_TD,Fighter_B_SUB,Fighter_R_SUB,Weight Class,Method,Round,Time
UFC 253: Adesanya vs. Costa,http://www.ufcstats.com/event-details/e69c5ce12f4e762b,"Abu Dhabi, Abu Dhabi, United Arab Emirates",2020-09-26,http://www.ufcstats.com/fight-details/9f4d6d192ab4a027,Brad Riddell,Alex Da Silva,Red,0,0,54,67,3,1,1,0,Lightweight,U-DEC,3,5:00
UFC Fight Night: Holm vs. Aldana,http://www.ufcstats.com/event-details/805ad1801eb26abb,"Abu Dhabi, Abu Dhabi, United Arab Emirates",2020-10-03,http://www.ufcstats.com/fight-details/81b16b26774be5d1,Germaine de Randamie,Julianna Pena,Red,0,0,27,37,3,0,0,2,Women's Bantamweight,SUB,3,3:25
UFC Fight Night: Holm vs. Aldana,http://www.ufcstats.com/event-details/805ad1801eb26abb,"Abu Dhabi, Abu Dhabi, United Arab Emirates",2020-10-03,http://www.ufcstats.com/fight-details/0005e00b07cee542,Holly Holm,Irene Aldana,Red,0,0,69,154,0,5,0,0,Women's Bantamweight,U-DEC,5,5:00
UFC Fight Night: Holm vs. Aldana,http://www.ufcstats.com/event-details/805ad1801eb26abb,"Abu Dhabi, Abu Dhabi, United Arab Emirates",2020-10-03,http://www.ufcstats.com/fight-details/ba6093c9136f99e9,Carlos Felipe,Yorgan De Castro,Red,0,0,48,78,0,0,0,0,Heavyweight,U-DEC,3,5:00
UFC Fight Night: Holm vs. Aldana,http://www.ufcstats.com/event-details/805ad1801eb26abb,"Abu Dhabi, Abu Dhabi, United Arab Emirates",2020-10-03,http://www.ufcstats.com/fight-details/c00a8682fb5b71bd,Kyler Phillips,Cameron Else,Red,0,0,11,32,0,2,0,0,Bantamweight,KO/TKO,2,0:44
UFC Fight Night: Holm vs. Aldana,http://www.ufcstats.com/event-details/805ad1801eb26abb,"Abu Dhabi, Abu Dhabi, United Arab Emirates",2020-10-03,http://www.ufcstats.com/fight-details/1e7caef3f6dfde10,Dusko Todorovic,Dequan Townsend,Red,0,0,13,85,0,1,0,0,Middleweight,KO/TKO,2,3:15
UFC Fight Night: Holm vs. Aldana,http://www.ufcstats.com/event-details/805ad1801eb26abb,"Abu Dhabi, Abu Dhabi, United Arab Emirates",2020-10-03,http://www.ufcstats.com/fight-details/f4e262b04f4e94bd,Charles Jourdain,Josh Culibao,Blue,1,0,46,44,0,0,0,3,Featherweight,S-DEC,3,5:00
UFC Fight Night: Holm vs. Aldana,http://www.ufcstats.com/event-details/805ad1801eb26abb,"Abu Dhabi, Abu Dhabi, United Arab Emirates",2020-10-03,http://www.ufcstats.com/fight-details/15a422574c3b89e1,Nassourdine Imavov,Jordan Williams,Red,0,0,30,68,0,1,0,4,Middleweight,U-DEC,3,5:00
UFC Fight Night: Holm vs. Aldana,http://www.ufcstats.com/event-details/805ad1801eb26abb,"Abu Dhabi, Abu Dhabi, United Arab Emirates",2020-10-03,http://www.ufcstats.com/fight-details/87105c63df95f929,Loma Lookboonmee,Jinh Yu Frey,Red,0,0,26,80,1,0,0,0,Women's Strawweight,U-DEC,3,5:00
UFC Fight Night: Holm vs. Aldana,http://www.ufcstats.com/event-details/805ad1801eb26abb,"Abu Dhabi, Abu Dhabi, United Arab Emirates",2020-10-03,http://www.ufcstats.com/fight-details/ac6b2a5f24c2b8bd,Casey Kenney,Alatengheili,Red,0,0,46,109,0,0,0,0,Bantamweight,U-DEC,3,5:00
UFC Fight Night: Holm vs. Aldana,http://www.ufcstats.com/event-details/805ad1801eb26abb,"Abu Dhabi, Abu Dhabi, United Arab Emirates",2020-10-03,http://www.ufcstats.com/fight-details/d866afa89d62a4ae,Luigi Vendramini,Jessin Ayari,Red,0,1,2,13,0,0,0,0,Lightweight,KO/TKO,1,1:12
UFC Fight Night: Holm vs. Aldana,http://www.ufcstats.com/event-details/805ad1801eb26abb,"Abu Dhabi, Abu Dhabi, United Arab Emirates",2020-10-03,http://www.ufcstats.com/fight-details/24ff0bb908095565,Carlos Condit,Court McGee,Red,0,1,84,88,0,0,0,0,Welterweight,U-DEC,3,5:00
UFC Fight Night: Moraes vs. Sandhagen,http://www.ufcstats.com/event-details/fd4578cac86d75ca,"Abu Dhabi, Abu Dhabi, United Arab Emirates",2020-10-10,http://www.ufcstats.com/fight-details/7c4eb0b4845eb0ed,Tom Breese,KB Bhullar,Red,0,1,2,17,0,0,0,0,Middleweight,KO/TKO,1,1:42
UFC Fight Night: Moraes vs. Sandhagen,http://www.ufcstats.com/event-details/fd4578cac86d75ca,"Abu Dhabi, Abu Dhabi, United Arab Emirates",2020-10-10,http://www.ufcstats.com/fight-details/727ecd251325b6a8,Cory Sandhagen,Marlon Moraes,Red,0,1,14,38,1,0,0,0,Bantamweight,KO/TKO,2,1:03
UFC Fight Night: Moraes vs. Sandhagen,http://www.ufcstats.com/event-details/fd4578cac86d75ca,"Abu Dhabi, Abu Dhabi, United Arab Emirates",2020-10-10,http://www.ufcstats.com/fight-details/db5802643b9fd7d4,Edson Barboza,Makwan Amirkhani,Red,0,2,11,32,3,0,0,1,Featherweight,U-DEC,3,5:00
UFC Fight Night: Moraes vs. Sandhagen,http://www.ufcstats.com/event-details/fd4578cac86d75ca,"Abu Dhabi, Abu Dhabi, United Arab Emirates",2020-10-10,http://www.ufcstats.com/fight-details/1720a97a2fa261f8,Marcin Tybura,Ben Rothwell,Red,0,0,89,94,0,1,0,0,Heavyweight,U-DEC,3,5:00
UFC Fight Night: Moraes vs. Sandhagen,http://www.ufcstats.com/event-details/fd4578cac86d75ca,"Abu Dhabi, Abu Dhabi, United Arab Emirates",2020-10-10,http://www.ufcstats.com/fight-details/e64075c104471ff0,Dricus Du Plessis,Markus Perez,Red,0,1,14,26,0,0,0,0,Middleweight,KO/TKO,1,3:22
UFC Fight Night: Moraes vs. Sandhagen,http://www.ufcstats.com/event-details/fd4578cac86d75ca,"Abu Dhabi, Abu Dhabi, United Arab Emirates",2020-10-10,http://www.ufcstats.com/fight-details/e4d831dc318e4e98,Tom Aspinall,Alan Baudot,Red,0,0,3,16,0,1,0,0,Heavyweight,KO/TKO,1,1:35
UFC Fight Night: Moraes vs. Sandhagen,http://www.ufcstats.com/event-details/fd4578cac86d75ca,"Abu Dhabi, Abu Dhabi, United Arab Emirates",2020-10-10,http://www.ufcstats.com/fight-details/ee57cbd0b68c689d,Joaquin Buckley,Impa Kasanganay,Red,0,1,28,29,0,1,0,0,Middleweight,KO/TKO,2,2:03
UFC Fight Night: Moraes vs. Sandhagen,http://www.ufcstats.com/event-details/fd4578cac86d75ca,"Abu Dhabi, Abu Dhabi, United Arab Emirates",2020-10-10,http://www.ufcstats.com/fight-details/1e525f9857019a2e,Chris Daukaus,Rodrigo Nascimento,Red,0,2,1,13,0,0,0,0,Heavyweight,KO/TKO,1,0:45
UFC Fight Night: Moraes vs. Sandhagen,http://www.ufcstats.com/event-details/fd4578cac86d75ca,"Abu Dhabi, Abu Dhabi, United Arab Emirates",2020-10-10,http://www.ufcstats.com/fight-details/dfb856d4c80bbf04,Tony Kelley,Ali AlQaisi,Red,0,0,29,23,5,0,1,4,Bantamweight,U-DEC,3,5:00
UFC Fight Night: Moraes vs. Sandhagen,http://www.ufcstats.com/event-details/fd4578cac86d75ca,"Abu Dhabi, Abu Dhabi, United Arab Emirates",2020-10-10,http://www.ufcstats.com/fight-details/89dd4c256ca5d317,Giga Chikadze,Omar Morales,Red,0,1,34,65,0,0,0,0,Featherweight,U-DEC,3,5:00
UFC Fight Night: Moraes vs. Sandhagen,http://www.ufcstats.com/event-details/fd4578cac86d75ca,"Abu Dhabi, Abu Dhabi, United Arab Emirates",2020-10-10,http://www.ufcstats.com/fight-details/849cc2c331e9b24f,Tracy Cortez,Stephanie Egger,Red,0,0,10,20,1,3,0,0,Women's Bantamweight,U-DEC,3,5:00
UFC Fight Night: Moraes vs. Sandhagen,http://www.ufcstats.com/event-details/fd4578cac86d75ca,"Abu Dhabi, Abu Dhabi, United Arab Emirates",2020-10-10,http://www.ufcstats.com/fight-details/dbb5d682a2d7f584,Tagir Ulanbekov,Bruno Silva,Red,0,0,47,46,4,5,0,0,Flyweight,U-DEC,3,5:00
UFC Fight Night: Moraes vs. Sandhagen,http://www.ufcstats.com/event-details/fd4578cac86d75ca,"Abu Dhabi, Abu Dhabi, United Arab Emirates",2020-10-10,http://www.ufcstats.com/fight-details/22fe6779c3fa649d,Ilia Topuria,Youssef Zalal,Red,0,0,17,13,0,5,1,5,Featherweight,U-DEC,3,5:00
UFC Fight Night: Ortega vs. The Korean Zombie,http://www.ufcstats.com/event-details/d4f364dd076bb0e2,"Abu Dhabi, Abu Dhabi, United Arab Emirates",2020-10-17,http://www.ufcstats.com/fight-details/948da1b7ebbb06b3,Jimmy Crute,Modestas Bukauskas,Red,0,2,7,17,0,0,0,0,Light Heavyweight,KO/TKO,1,2:01
UFC Fight Night: Ortega vs. The Korean Zombie,http://www.ufcstats.com/event-details/d4f364dd076bb0e2,"Abu Dhabi, Abu Dhabi, United Arab Emirates",2020-10-17,http://www.ufcstats.com/fight-details/4eb5f99202f5fe97,James Krause,Claudio Silva,Red,0,0,64,94,2,0,0,0,Welterweight,U-DEC,3,5:00
UFC Fight Night: Ortega vs. The Korean Zombie,http://www.ufcstats.com/event-details/d4f364dd076bb0e2,"Abu Dhabi, Abu Dhabi, United Arab Emirates",2020-10-17,http://www.ufcstats.com/fight-details/5a440bdee19efaab,Brian Ortega,Chan Sung Jung,Red,0,2,62,127,0,3,0,0,Featherweight,U-DEC,5,5:00
UFC Fight Night: Ortega vs. The Korean Zombie,http://www.ufcstats.com/event-details/d4f364dd076bb0e2,"Abu Dhabi, Abu Dhabi, United Arab Emirates",2020-10-17,http://www.ufcstats.com/fight-details/e7a915f39ecf6db0,Jessica Andrade,Katlyn Cerminara,Red,0,1,19,28,0,2,0,0,Women's Flyweight,KO/TKO,1,4:55
UFC Fight Night: Ortega vs. The Korean Zombie,http://www.ufcstats.com/event-details/d4f364dd076bb0e2,"Abu Dhabi, Abu Dhabi, United Arab Emirates",2020-10-17,http://www.ufcstats.com/fight-details/e4d0be5ae320c4ae,Jonathan Martinez,Thomas Almeida,Red,0,0,64,73,0,0,0,0,Featherweight,U-DEC,3,5:00
UFC Fight Night: Ortega vs. The Korean Zombie,http://www.ufcstats.com/event-details/d4f364dd076bb0e2,"Abu Dhabi, Abu Dhabi, United Arab Emirates",2020-10-17,http://www.ufcstats.com/fight-details/50e0bcba7551a25f,JunYong Park,John Phillips,Red,0,0,5,10,0,4,0,0,Middleweight,U-DEC,3,5:00
UFC Fight Night: Ortega vs. The Korean Zombie,http://www.ufcstats.com/event-details/d4f364dd076bb0e2,"Abu Dhabi, Abu Dhabi, United Arab Emirates",2020-10-17,http://www.ufcstats.com/fight-details/9b6135943a4c8fe7,Gillian Robertson,Poliana Botelho,Red,0,0,22,57,0,3,0,0,Women's Flyweight,U-DEC,3,5:00
UFC Fight Night: Ortega vs. The Korean Zombie,http://www.ufcstats.com/event-details/d4f364dd076bb0e2,"Abu Dhabi, Abu Dhabi, United Arab Emirates",2020-10-17,http://www.ufcstats.com/fight-details/024a04f78b37b7d9,Said Nurmagomedov,Mark Striegl,Red,0,0,3,18,0,0,0,0,Bantamweight,KO/TKO,1,0:51
UFC Fight Night: Ortega vs. The Korean Zombie,http://www.ufcstats.com/event-details/d4f364dd076bb0e2,"Abu Dhabi, Abu Dhabi, United Arab Emirates",2020-10-17,http://www.ufcstats.com/fight-details/2735a2ea77ddc0b5,Fares Ziam,Jamie Mullarkey,Red,0,0,20,47,5,1,0,0,Lightweight,U-DEC,3,5:00
UFC Fight Night: Ortega vs. The Korean Zombie,http://www.ufcstats.com/event-details/d4f364dd076bb0e2,"Abu Dhabi, Abu Dhabi, United Arab Emirates",2020-10-17,http://www.ufcstats.com/fight-details/b3e12698e65cf8d0,Maxim Grishin,Gadzhimurad Antigulov,Red,0,0,12,34,1,1,0,0,Light Heavyweight,KO/TKO,2,4:58
UFC Fight Night: Ortega vs. The Korean Zombie,http://www.ufcstats.com/event-details/d4f364dd076bb0e2,"Abu Dhabi, Abu Dhabi, United Arab Emirates",2020-10-17,http://www.ufcstats.com/fight-details/e5279358b128c2ac,Guram Kutateladze,Mateusz Gamrot,Red,0,1,52,37,5,0,0,0,Lightweight,S-DEC,3,5:00
UFC 254: Khabib vs. Gaethje,http://www.ufcstats.com/event-details/c3c38c86f5ab9b5c,"Abu Dhabi, Abu Dhabi, United Arab Emirates",2020-10-24,http://www.ufcstats.com/fight-details/59eea37af7efb06c,Khabib Nurmagomedov,Justin Gaethje,Red,0,0,29,26,0,2,0,1,Lightweight,SUB,2,1:34
UFC 254: Khabib vs. Gaethje,http://www.ufcstats.com/event-details/c3c38c86f5ab9b5c,"Abu Dhabi, Abu Dhabi, United Arab Emirates",2020-10-24,http://www.ufcstats.com/fight-details/51108eabae8391ca,Robert Whittaker,Jared Cannonier,Red,0,1,53,69,0,0,0,0,Middleweight,U-DEC,3,5:00
UFC 254: Khabib vs. Gaethje,http://www.ufcstats.com/event-details/c3c38c86f5ab9b5c,"Abu Dhabi, Abu Dhabi, United Arab Emirates",2020-10-24,http://www.ufcstats.com/fight-details/ccfe7b0d29c5440c,Alexander Volkov,Walt Harris,Red,0,0,16,45,0,0,0,0,Heavyweight,KO/TKO,2,1:15
UFC 254: Khabib vs. Gaethje,http://www.ufcstats.com/event-details/c3c38c86f5ab9b5c,"Abu Dhabi, Abu Dhabi, United Arab Emirates",2020-10-24,http://www.ufcstats.com/fight-details/a2620cbef573a837,Phil Hawes,Jacob Malkoun,Red,0,1,0,7,0,0,0,0,Middleweight,KO/TKO,1,0:18
UFC 254: Khabib vs. Gaethje,http://www.ufcstats.com/event-details/c3c38c86f5ab9b5c,"Abu Dhabi, Abu Dhabi, United Arab Emirates",2020-10-24,http://www.ufcstats.com/fight-details/e8ef17c0babcfca5,Lauren Murphy,Liliya Shakirova,Red,0,0,23,22,0,1,0,1,Women's Flyweight,SUB,2,3:31
UFC 254: Khabib vs. Gaethje,http://www.ufcstats.com/event-details/c3c38c86f5ab9b5c,"Abu Dhabi, Abu Dhabi, United Arab Emirates",2020-10-24,http://www.ufcstats.com/fight-details/eedcb6c5d163e581,Magomed Ankalaev,Ion Cutelaba,Red,0,2,11,21,0,0,0,0,Light Heavyweight,KO/TKO,1,4:19
UFC 254: Khabib vs. Gaethje,http://www.ufcstats.com/event-details/c3c38c86f5ab9b5c,"Abu Dhabi, Abu Dhabi, United Arab Emirates",2020-10-24,http://www.ufcstats.com/fight-details/de2069fea664c4b7,Casey Kenney,Nathaniel Wood,Red,0,0,136,123,0,2,0,0,Catch Weight,U-DEC,3,5:00
UFC 254: Khabib vs. Gaethje,http://www.ufcstats.com/event-details/c3c38c86f5ab9b5c,"Abu Dhabi, Abu Dhabi, United Arab Emirates",2020-10-24,http://www.ufcstats.com/fight-details/5b062be91c65fb73,Shavkat Rakhmonov,Alex Oliveira,Red,0,0,9,13,0,0,0,1,Welterweight,SUB,1,4:40
UFC 254: Khabib vs. Gaethje,http://www.ufcstats.com/event-details/c3c38c86f5ab9b5c,"Abu Dhabi, Abu Dhabi, United Arab Emirates",2020-10-24,http://www.ufcstats.com/fight-details/55c257629ecea80f,Da Woon Jung,Sam Alvey,Blue,0,1,59,56,0,0,0,0,Light Heavyweight,S-DEC,3,5:00
UFC 254: Khabib vs. Gaethje,http://www.ufcstats.com/event-details/c3c38c86f5ab9b5c,"Abu Dhabi, Abu Dhabi, United Arab Emirates",2020-10-24,http://www.ufcstats.com/fight-details/47f9c14a7dca1ad7,Miranda Maverick,Liana Jojua,Red,0,0,30,49,0,0,0,0,Women's Flyweight,KO/TKO,1,5:00
UFC 254: Khabib vs. Gaethje,http://www.ufcstats.com/event-details/c3c38c86f5ab9b5c,"Abu Dhabi, Abu Dhabi, United Arab Emirates",2020-10-24,http://www.ufcstats.com/fight-details/2279d909f6e3e552,Joel Alvarez,Alexander Yakovlev,Red,0,0,1,4,1,0,0,2,Lightweight,SUB,1,3:00
UFC 254: Khabib vs. Gaethje,http://www.ufcstats.com/event-details/c3c38c86f5ab9b5c,"Abu Dhabi, Abu Dhabi, United Arab Emirates",2020-10-24,http://www.ufcstats.com/fight-details/6eaa4981d0335c8a,Tai Tuivasa,Stefan Struve,Red,0,1,13,27,0,0,0,0,Heavyweight,KO/TKO,1,4:59
UFC Fight Night: Hall vs. Silva,http://www.ufcstats.com/event-details/ad044be25c94dcfd,"Las Vegas, Nevada, USA",2020-10-31,http://www.ufcstats.com/fight-details/039c645e8f3ac00f,Uriah Hall,Anderson Silva,Red,0,2,53,60,0,0,0,0,Middleweight,KO/TKO,4,1:24
UFC Fight Night: Hall vs. Silva,http://www.ufcstats.com/event-details/ad044be25c94dcfd,"Las Vegas, Nevada, USA",2020-10-31,http://www.ufcstats.com/fight-details/83955de599b2d874,Bryce Mitchell,Andre Fili,Red,0,0,27,46,0,7,0,1,Featherweight,U-DEC,3,5:00
UFC Fight Night: Hall vs. Silva,http://www.ufcstats.com/event-details/ad044be25c94dcfd,"Las Vegas, Nevada, USA",2020-10-31,http://www.ufcstats.com/fight-details/d763ad79532b27ff,Greg Hardy,Maurice Greene,Red,0,1,17,46,0,1,0,0,Heavyweight,KO/TKO,2,1:12
UFC Fight Night: Hall vs. Silva,http://www.ufcstats.com/event-details/ad044be25c94dcfd,"Las Vegas, Nevada, USA",2020-10-31,http://www.ufcstats.com/fight-details/997dcf5fd2eb0f2f,Kevin Holland,Charlie Ontiveros,Red,0,0,2,11,0,2,0,0,Middleweight,SUB,1,2:39
UFC Fight Night: Hall vs. Silva,http://www.ufcstats.com/event-details/ad044be25c94dcfd,"Las Vegas, Nevada, USA",2020-10-31,http://www.ufcstats.com/fight-details/6915d46b49999f60,Thiago Moises,King Green,Red,0,0,85,42,2,2,0,1,Lightweight,U-DEC,3,5:00
UFC Fight Night: Hall vs. Silva,http://www.ufcstats.com/event-details/ad044be25c94dcfd,"Las Vegas, Nevada, USA",2020-10-31,http://www.ufcstats.com/fight-details/4e566bd7094b49da,Adrian Yanez,Victor Rodriguez,Red,0,1,6,17,0,0,0,0,Bantamweight,KO/TKO,1,2:46
UFC Fight Night: Hall vs. Silva,http://www.ufcstats.com/event-details/ad044be25c94dcfd,"Las Vegas, Nevada, USA",2020-10-31,http://www.ufcstats.com/fight-details/09f5fb0bec3c948a,Sean Strickland,Jack Marshman,Red,0,0,48,106,0,0,0,0,Middleweight,U-DEC,3,5:00
UFC Fight Night: Hall vs. Silva,http://www.ufcstats.com/event-details/ad044be25c94dcfd,"Las Vegas, Nevada, USA",2020-10-31,http://www.ufcstats.com/fight-details/696ff200d98fa878,Jason Witt,Cole Williams,Red,0,0,1,20,0,2,0,1,Welterweight,SUB,2,2:09
UFC Fight Night: Hall vs. Silva,http://www.ufcstats.com/event-details/ad044be25c94dcfd,"Las Vegas, Nevada, USA",2020-10-31,http://www.ufcstats.com/fight-details/783761d95060ffc4,Dustin Jacoby,Justin Ledet,Red,0,2,10,22,0,0,0,0,Light Heavyweight,KO/TKO,1,2:38
UFC Fight Night: Hall vs. Silva,http://www.ufcstats.com/event-details/ad044be25c94dcfd,"Las Vegas, Nevada, USA",2020-10-31,http://www.ufcstats.com/fight-details/7e6f12a95c14f9de,Miles Johns,Kevin Natividad,Red,0,1,33,48,0,0,0,0,Bantamweight,KO/TKO,3,2:51
UFC Fight Night: Hall vs. Silva,http://www.ufcstats.com/event-details/ad044be25c94dcfd,"Las Vegas, Nevada, USA",2020-10-31,http://www.ufcstats.com/fight-details/95beb5ec32718faf,Alexander Hernandez,Chris Gruetzemacher,Red,0,1,8,29,0,0,0,0,Lightweight,KO/TKO,1,1:46
UFC Fight Night: Santos vs. Teixeira,http://www.ufcstats.com/event-details/41dca66f9dadfc86,"Las Vegas, Nevada, USA",2020-11-07,http://www.ufcstats.com/fight-details/923e151bd990961b,Glover Teixeira,Thiago Santos,Red,1,0,40,46,0,4,0,2,Light Heavyweight,SUB,3,1:49
UFC Fight Night: Santos vs. Teixeira,http://www.ufcstats.com/event-details/41dca66f9dadfc86,"Las Vegas, Nevada, USA",2020-11-07,http://www.ufcstats.com/fight-details/f0cf92b063735164,Andrei Arlovski,Tanner Boser,Red,0,0,68,34,0,0,0,0,Heavyweight,U-DEC,3,5:00
UFC Fight Night: Santos vs. Teixeira,http://www.ufcstats.com/event-details/41dca66f9dadfc86,"Las Vegas, Nevada, USA",2020-11-07,http://www.ufcstats.com/fight-details/6ac3d588f9630f0a,Raoni Barcelos,Khalid Taha,Red,0,0,49,120,0,2,0,1,Bantamweight,U-DEC,3,5:00
UFC Fight Night: Santos vs. Teixeira,http://www.ufcstats.com/event-details/41dca66f9dadfc86,"Las Vegas, Nevada, USA",2020-11-07,http://www.ufcstats.com/fight-details/0fed97329b78b887,Giga Chikadze,Jamey Simmons,Red,0,1,2,8,0,0,0,0,Featherweight,KO/TKO,1,3:51
UFC Fight Night: Santos vs. Teixeira,http://www.ufcstats.com/event-details/41dca66f9dadfc86,"Las Vegas, Nevada, USA",2020-11-07,http://www.ufcstats.com/fight-details/b76590c02f86e705,Yan Xiaonan,Claudia Gadelha,Red,0,0,36,74,2,0,0,0,Women's Strawweight,U-DEC,3,5:00
UFC Fight Night: Santos vs. Teixeira,http://www.ufcstats.com/event-details/41dca66f9dadfc86,"Las Vegas, Nevada, USA",2020-11-07,http://www.ufcstats.com/fight-details/2267d967d1daf08a,Alexandr Romanov,Marcos Rogerio de Lima,Red,0,0,18,6,0,2,0,1,Heavyweight,SUB,1,4:48
UFC Fight Night: Santos vs. Teixeira,http://www.ufcstats.com/event-details/41dca66f9dadfc86,"Las Vegas, Nevada, USA",2020-11-07,http://www.ufcstats.com/fight-details/69fa167ba5d0fd82,Darren Elkins,Eduardo Garagorri,Red,0,0,36,32,0,7,0,1,Featherweight,SUB,3,2:22
UFC Fight Night: Santos vs. Teixeira,http://www.ufcstats.com/event-details/41dca66f9dadfc86,"Las Vegas, Nevada, USA",2020-11-07,http://www.ufcstats.com/fight-details/55019da3a4bd5d54,Max Griffin,Ramiz Brahimaj,Red,0,0,45,74,0,0,0,0,Welterweight,KO/TKO,3,2:03
UFC Fight Night: Santos vs. Teixeira,http://www.ufcstats.com/event-details/41dca66f9dadfc86,"Las Vegas, Nevada, USA",2020-11-07,http://www.ufcstats.com/fight-details/cb720b01fd6f9785,Gustavo Lopez,Anthony Birchak,Red,0,0,17,26,0,2,0,1,Bantamweight,SUB,1,2:43
UFC Fight Night: Santos vs. Teixeira,http://www.ufcstats.com/event-details/41dca66f9dadfc86,"Las Vegas, Nevada, USA",2020-11-07,http://www.ufcstats.com/fight-details/fea7dd5904ab4c91,Trevin Giles,Bevon Lewis,Red,0,2,26,38,0,1,0,0,Middleweight,KO/TKO,3,1:26
UFC Fight Night: Felder vs. Dos Anjos,http://www.ufcstats.com/event-details/3bc27ec15facbcf3,"Las Vegas, Nevada, USA",2020-11-14,http://www.ufcstats.com/fight-details/80cb3cf9134b677c,Rafael Dos Anjos,Paul Felder,Red,0,0,98,92,1,6,0,0,Lightweight,S-DEC,5,5:00
UFC Fight Night: Felder vs. Dos Anjos,http://www.ufcstats.com/event-details/3bc27ec15facbcf3,"Las Vegas, Nevada, USA",2020-11-14,http://www.ufcstats.com/fight-details/30eb24f7904c2128,Khaos Williams,Abdul Razak Alhassan,Red,0,1,2,5,0,0,0,0,Welterweight,KO/TKO,1,0:30
UFC Fight Night: Felder vs. Dos Anjos,http://www.ufcstats.com/event-details/3bc27ec15facbcf3,"Las Vegas, Nevada, USA",2020-11-14,http://www.ufcstats.com/fight-details/34db1e0e2499e7ae,Ashley Yoder,Miranda Granger,Red,0,0,33,26,0,2,0,3,Women's Strawweight,U-DEC,3,5:00
UFC Fight Night: Felder vs. Dos Anjos,http://www.ufcstats.com/event-details/3bc27ec15facbcf3,"Las Vegas, Nevada, USA",2020-11-14,http://www.ufcstats.com/fight-details/fa6e8fa6c3f05e31,Sean Strickland,Brendan Allen,Red,0,1,51,94,0,1,0,0,Catch Weight,KO/TKO,2,1:32
UFC Fight Night: Felder vs. Dos Anjos,http://www.ufcstats.com/event-details/3bc27ec15facbcf3,"Las Vegas, Nevada, USA",2020-11-14,http://www.ufcstats.com/fight-details/9e4dcac049327529,Tony Gravely,Geraldo de Freitas,Red,0,0,76,49,1,7,0,0,Bantamweight,S-DEC,3,5:00
UFC Fight Night: Felder vs. Dos Anjos,http://www.ufcstats.com/event-details/3bc27ec15facbcf3,"Las Vegas, Nevada, USA",2020-11-14,http://www.ufcstats.com/fight-details/470391c4067bf49b,Kanako Murata,Randa Markos,Red,0,0,29,29,0,4,0,2,Women's Strawweight,U-DEC,3,5:00
UFC Fight Night: Felder vs. Dos Anjos,http://www.ufcstats.com/event-details/3bc27ec15facbcf3,"Las Vegas, Nevada, USA",2020-11-14,http://www.ufcstats.com/fight-details/d80fd2ec736f7df2,Alex Morono,Rhys McKee,Red,0,0,124,176,0,3,0,0,Welterweight,U-DEC,3,5:00
UFC Fight Night: Felder vs. Dos Anjos,http://www.ufcstats.com/event-details/3bc27ec15facbcf3,"Las Vegas, Nevada, USA",2020-11-14,http://www.ufcstats.com/fight-details/f6472ca263a863d1,Don'Tale Mayes,Roque Martinez,Red,0,0,58,59,1,1,0,0,Heavyweight,U-DEC,3,5:00
UFC Fight Night: Felder vs. Dos Anjos,http://www.ufcstats.com/event-details/3bc27ec15facbcf3,"Las Vegas, Nevada, USA",2020-11-14,http://www.ufcstats.com/fight-details/742dc4196d329db0,Cory McKenna,Kay Hansen,Red,0,0,67,57,2,0,2,0,Women's Strawweight,U-DEC,3,5:00
UFC 255: Figueiredo vs. Perez,http://www.ufcstats.com/event-details/bbb15f301e4a490a,"Las Vegas, Nevada, USA",2020-11-21,http://www.ufcstats.com/fight-details/3c098e2946b4c824,Deiveson Figueiredo,Alex Perez,Red,0,0,6,5,0,0,0,1,Flyweight,SUB,1,1:57
UFC 255: Figueiredo vs. Perez,http://www.ufcstats.com/event-details/bbb15f301e4a490a,"Las Vegas, Nevada, USA",2020-11-21,http://www.ufcstats.com/fight-details/c93eebe24aa0299d,Valentina Shevchenko,Jennifer Maia,Red,0,0,36,62,1,5,0,0,Women's Flyweight,U-DEC,5,5:00
UFC 255: Figueiredo vs. Perez,http://www.ufcstats.com/event-details/bbb15f301e4a490a,"Las Vegas, Nevada, USA",2020-11-21,http://www.ufcstats.com/fight-details/2b13651b97f57b6c,Tim Means,Mike Perry,Red,0,0,64,128,1,0,2,0,Welterweight,U-DEC,3,5:00
